Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Incident_ID,Price_Version,Pricing_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Purchase_Type,Anomaly_Flag,Duplicate_Flag,Cost_Allocation_Valid
U20597,acct-028,2025-05-03 25:34,Networking,Vm-prem-16,65628,hrs,₹4567.07,Us Dollar,Canada Central,none,Team-DEVOPS,production,na,ticket3297,Automated: Disk I/O anomaly detected,INC-4250,v1,on-demand,ds,proj_alpha,y,347,103.56,SPOT,,,
U23268,  ACCT-040  ,2025-06-21 02:49:00+00:00,Storage,Vm-std-8,"204,789",s,INR574.89,na,Asia Pacific (Mumbai),NONE,N/A,Production,RES-K8S746,ticket7725,support contact Neha Gupta,Incident-2182,V3,on_demand,Product,,true,59,,ON_DEMAND,,,
U23772,acct-015,06-02-2025 07:47:00,Containers,Vm-BASIC-8,94261,minute,"INR7,475.17",inr,CA-CENTRAL,Credit,grp-sre,stage,na,,Incident follow-up for Kevin Park,INC-2652,v1,on-demand,PROD,DELTA,n,-143,,ON_DEMAND,,,
U23822,acct-0006,2025-12-08 13:30:00,Serverless,VMstd4,303587,hour,₹5289.23,usd,AP-SOUTH-1,none,grp-security,,RES_LB370,TKT-3835,Billing dispute from sara.c@corp.net,INC5406,v1,on-demand,PROD,PROJ_BETA,true,-126,,RESERVED,,,
U23794-DUP,ACCT-041,26-05-2025 01:11:00,Containers,Vm-BASIC-8,285031,min,USD 2236.99,inr,USEast1,None,team-data,Dev,res-lb-tcp_164,N/A,Billing dispute from kevin.p@biz.org,INC8226,v1,Spot,ENG,proj_delta,False,-44,82.78,ON_DEMAND,,,
U24746,acct-0004,02/13/2026 03:26,ML & AI,vm-Std-8,154126,hr,USD 9187.98,INR₹,ap-se-1,credit,Team-FINOPS,staging,res-vm-155,Ticket-1796,Billing dispute from arjun.s@corp.com,,V1.0,OD,OPS,Epsilon,1,-428,na,ON_DEMAND,,,
U22823,acct031,2025/07/23 15:00,Storage,VM-STD-2,102609,min,"INR7,569.13",,EU Central,Credit,,test,res-vm_251,,Incident follow-up for Arjun Sharma,Incident-1547,V3,OD,engineering,epsilon,yes,-480,106.25,SPOT,,,
U28323,Acct-026,2025-06-09 04:49:00+00:00,Storage,VM-std-4,137721,hours,"USD 3,011.69",usd,ca-central-1,NONE,TEAM-BACKEND,Production,RES-FUNC_971,T-1460,Ticket raised by Kevin Park (arjun.s@corp.com),,V1,on-demand,UNKNOWN,proj-delta,n,-207,82.87,RESERVED,,,
U22080,acct048,2026-03-02 20:40:00,Analytics,vm-std-16,192330,minute,₹5061.59,inr,us_east_1,NONE,team_data,Dev,res-k8s-node_971,t-2685,Customer Neha Gupta raised billing issue,,v1.0,ondemand,DATA_SCIENCE,epsilon,true,432,90.42,RESERVED,,,
U21464,acct001,21-12-2025 23:33:00,Networking,Vmbasic16,1478,hr,"$4,761.17",Us Dollar,eu-central1,CREDIT,frontend,Dev,res-vm.090,tkt-4557,Customer Arjun Sharma raised billing issue,N/A,2025-Q1,ON-DEMAND,Engineering,unknown,TRUE,-152,N/A,ON_DEMAND,,,
U23309,ACCT_024,2026/02/03 07:41,Networking,VmPREM4,9034844,min,"₹9,653.09",,ap-se-1,N/A,na,Prod,RES_LB.375,N/A,"Neha Gupta, 89012345 reported latency",INCI_7608,V2.0,ON-DEMAND,PROD,PROJ-ALPHA,no,-441,na,ON_DEMAND,,,
U22584,acct-0003,2025/12/13 10:18,ML & AI,VM_Std_2,10646,min,"$4,227.09",inr,ap-se-1,N/A,finops,Prod,res-vm.623,t-6934,Customer Sara Chen raised billing issue,Incident-5845,V1.0,reserved,DATA_SCIENCE,,Yes,-360,N/A,RESERVED,,,
U20664,ACCT_044,02/10/2025 20:48,Compute,VM_std_8,304222,hr,USD 3333.64,inr,eu-central-1,,finops,N/A,RES-K8S-288,N/A,System alert: CPU spike on resource,incident-6643,V1,ri,N/A,beta,TRUE,-35,106.56,ON_DEMAND,,,
U28421,ACCT_009,2025-08-16 03:38:00-08:00,ML & AI,VM-basic-8,"202,536",hour,₹9911.48,INR₹,ap-south-1,None,TEAM-FRONTEND,dev,N/A,TKT-6352,support contact Neha Gupta,INC-2721,2025-Q4,Preemptible,data science,beta,NO,-329,91.19,RESERVED,,,
U24447,ACCT_030,2025/04/06 15:57,Compute,vm.std.2,"180,554",hr,€2032.92,N/A,ca_central_1,na,na,TEST,res-func802,N/A,System alert: CPU spike on resource,INC-4491,v2,SPOT,operations,proj_delta,yes,-28,105.05,ON_DEMAND,,,
U25426,acct-031,2025/01/13 17:19,Containers,vm.std.8,19732,second,"$6,369.49",eur,EU Central,N/A,team-data,staging,N/A,N/A,Incident follow-up for Arjun Sharma,Incident-2287,v1.0,Reserve,Operations,proj-epsilon,false,-428,91.85,SPOT,,,
U22872,acct-039,12/22/2025 06:02,ML & AI,VM-std-2,262721,hour,USD 9263.95,INR₹,AP-SOUTH-1,na,N/A,Testing,RES-VM.473,Ticket-2339,Ticket raised by Arjun Sharma (kevin.p@biz.org),N/A,2025-q4,on_demand,PRODUCT,,false,-89302,,ON_DEMAND,,,
U25043,Acct-043,2025-11-13 18:59:00+00:00,Security,vmbasic16,"332,583",hours,"₹3,287.12",inr,Singapore,free-tier,na,TEST,RES-K8S.979,TKT-7380,Ticket raised by Carlos Rivera (kevin.p@biz.org),,v1.0,preemptible,operations,Epsilon,1,7,90.77,RESERVED,,,
U21983,acct048,2025/10/31 03:45,Database,Vm_BASIC_8,"178,508",hour,INR3385.88,usd,us-east-1,None,N/A,production,RES-VM_804,N/A,Automated: Disk I/O anomaly detected,INC5736,v1,SPOT,ops,beta,Yes,0,na,ON_DEMAND,,,
U20648,ACCT032,2025-05-12 10:14:00-08:00,Storage,VM.basic.8,336299,hours,INR4033.32,INR,ap-south-1,NONE,BACKEND,na,vm-838,Ticket-2806,System alert: CPU spike on resource,N/A,1,OD,XYZ999,Beta,y,-213,,ON_DEMAND,,,
U24056,ACCT_049,2025/08/20 03:18,Serverless,vm-prem-8,219247,hours,"$7,907.02",INR₹,ca central 1,Credit,grp-data,,N/A,Ticket-9733,System alert: CPU spike on resource,INC1456,v1.0,Spot,ENG,Beta,No,409,,ON_DEMAND,,,
U26813,  ACCT-007  ,2025-01-28T16:45:00+05:30,Serverless,vm.PREM.2,"358,214",hour,"$5,068.95",na,eu_central_1,N/A,na,TEST,na,t-4554,Auto ticket: Memory utilization high,,V1,ondemand,operations,beta,No,-422,na,RESERVED,,,
U22210,Acct-039,12/26/2025 13:38,ML & AI,VM_BASIC_8,91736,s,3598.14,eur,US-EAST-1,NONE,na,development,RES_LB667,Ticket-1355,Customer Carlos Rivera raised billing issue,Incident-9582,2025-q1,Preemptible,ops,beta,true,493,83.89,ON_DEMAND,,,
U27580,  ACCT-019  ,2025-09-09 06:31:00+00:00,Compute,VM.prem.8,305688,s,USD 580.66,eur,Asia Pacific (Mumbai),FreeTier,TEAM-SRE,Prod,res-db.837,,Access denied for user Kevin Park,INC2173,v1.0,ondemand,product,Epsilon,False,495,N/A,SPOT,,,
U29463,acct017,2025-09-11 17:35:00+00:00,Security,VMBASIC4,178037,hours,USD 1688.74,na,ap south 1,FreeTier,na,stage,N/A,Ticket-3028,Access denied for user Carlos Rivera,Incident-7843,V1,RI,DS,proj-epsilon,Y,-41781,na,ON_DEMAND,,,
U28435,acct005,22-09-2025 04:04:00,Compute,vm.Std.16,8898,s,INR8603.03,INR,Singapore,free-tier,Team-ML,Dev,RES-FUNC_618,TKT-2702,Access denied for user Arjun Sharma,incident-1010,v1.0,Reserve,Product,Beta,FALSE,426,N/A,SPOT,,,
U27805,acct-038,2025-05-26 21:46:00,CDN,Vm_basic_2,"234,321",seconds,€2877.05,N/A,us_east_1,NONE,,Production,,tkt-2913,Ticket raised by Sara Chen (arjun.s@corp.com),incident-8851,2025-Q1,OD,eng,proj-alpha,no,-44,83.13,ON_DEMAND,,,
U29751,ACCT013,2025-02-10 17:02:00+00:00,Security,VM-STD-4,"45,773",min,"€5,517.37",USD,eu-central1,CREDIT,na,TEST,N/A,TKT-6144,Incident follow-up for Sara Chen,N/A,2025-Q4,RI,Operations,PROJ_BETA,Y,-316,105.65,RESERVED,,,
U27837,acct046,03/29/2025 16:30,Analytics,vm.STD.2,"198,615",minute,USD 6054.15,EUR,ap-se-1,None,TEAM-BACKEND,Production,RES_LB_460,t-2344,Customer Neha Gupta raised billing issue,incident-3371,V2,RI,Finance,Delta,FALSE,-364,83.83,SPOT,,,
U22351,ACCT_041,29-08-2025 02:46:00,Analytics,vm_prem_2,"23,566",s,USD 7241.06,eur,ap_southeast_1,free_tier,frontend,Prod,res-db266,ticket3524,Access denied for user Sara Chen,INCI_2791,1,on_demand,UNKNOWN,Epsilon,,58,83.34,RESERVED,,,
U26289,acct-042,2025-10-08T01:50:00+05:30,Storage,Vm-PREM-16,"228,093",seconds,"USD 7,003.41",INR,ap-se-1,CREDIT,data,Testing,RES-FUNC.910,t-7867,Ticket raised by Arjun Sharma (arjun.s@corp.com),INC-6600,2025-q4,,fin,Alpha,FALSE,-397,104.27,RESERVED,,,
U25539,ACCT_022,2026-02-07 05:31:00,Compute,vm.basic.8,73725,sec,"$2,593.67",,ap-southeast-1,FreeTier,grp-security,PROD,res-db.228,N/A,System alert: CPU spike on resource,INC-7659,v1.0,on_demand,Data Science,proj-alpha,yes,-338,90.79,SPOT,,,
U26879,ACCT-015,2025-01-08 25:12,Database,Vm.basic.8,"41,135",seconds,"INR3,115.39",na,ap-se-1,,team-backend,na,N/A,TICKET-1121,Incident follow-up for Carlos Rivera,,1,Reserve,PROD,epsilon,N,-277,106.01,ON_DEMAND,,,
U25837,acct-0002,2025-05-29 25:23,Analytics,VMstd16,"33,492",minute,"INR1,873.56",INR,us-east-1,,devops,prod,na,TICKET-3632,System alert: CPU spike on resource,N/A,2025-Q1,Spot,Engineering,proj_alpha,y,370,,ON_DEMAND,,,
U29746,ACCT016,2025-05-24 10:18:00+00:00,ML & AI,vm-STD-8,"316,627",sec,₹7848.98,na,EU Central,FreeTier,na,na,,TKT-4985,Access denied for user Sara Chen,INCI_1732,2025-q1,reserved,product,proj-delta,True,361,na,ON_DEMAND,,,
U20557,ACCT-032,2025-10-13 18:19:00-08:00,CDN,Vmstd8,288677,hour,₹229.03,,Canada Central,Credit,TEAM-ML,,RES_LB-409,t-3955,Access denied for user Arjun Sharma,,v1.0,on_demand,XYZ999,unknown,0,-104,91.14,ON_DEMAND,,,
U26416,ACCT-008,2025-12-20 07:51:00,Storage,VmSTD8,"99,521",hrs,₹826.39,na,ap_southeast_1,freetier,team-backend,staging,na,N/A,System alert: CPU spike on resource,INC-9514,v1,RI,OPS,EPSILON,no,-205,103.91,SPOT,,,
U25604,  ACCT-034  ,2026-01-26 09:24:00,Containers,VM-STD-4,"279,062",seconds,"INR3,294.63",na,ap-southeast-1,NONE,TEAM-SECURITY,development,,t-1640,"Neha Gupta, 04412345678 reported latency",Incident-5710,v3,on-demand,PRODUCT,proj-beta,0,-280,na,ON_DEMAND,,,
U22429,acct-0024,2026-02-14T16:51:00+05:30,Serverless,vm-BASIC-8,58437,hrs,€3525.99,INR,EU-CENTRAL-1,freetier,finops,STAGING,res-db.663,Ticket-6155,"Neha Gupta, 89012345 reported latency",,V2,Reserve,PROD,DELTA,TRUE,-133,90.29,SPOT,,,
U21741,ACCT_044,2025-03-05 13:08:00+00:00,Analytics,VM-basic-16,"251,037",hr,4342.99,usd,Canada Central,credit,data,N/A,,TICKET-6112,Automated: Disk I/O anomaly detected,N/A,2025-Q4,RI,N/A,proj_delta,True,72,90.99,ON_DEMAND,,,
U27404,  ACCT-001  ,07-07-2025 03:13:00,Networking,Vm-prem-2,352885,hr,$8786.49,N/A,Asia Pacific (Mumbai),,N/A,staging,na,,Automated: Disk I/O anomaly detected,INC-6110,2025-q1,ON-DEMAND,PROD,PROJ-ALPHA,1,-75,,RESERVED,,,
U20342,ACCT031,2025-11-27T20:10:00+05:30,Serverless,vm-prem-2,"218,854",seconds,"$7,729.29",EUR,eucentral1,N/A,security,N/A,res-func_620,,Incident follow-up for Kevin Park,Incident-8689,V1.0,preemptible,data science,EPSILON,False,-436,104.09,ON_DEMAND,,,
U26080,acct-0019,2025-12-09 05:18:00+00:00,Networking,VM_BASIC_16,107382,second,"$1,390.85",na,Singapore,free-tier,N/A,Dev,RES_LB_187,TICKET-3941,Customer Carlos Rivera raised billing issue,Incident-3372,V1.0,Spot,Data Science,Epsilon,Yes,487,82.9,SPOT,,,
U28643,ACCT-025,09/18/2025 13:06,Containers,vm_basic_2,174745,hour,INR8689.07,USD,CA-CENTRAL,free_tier,grp-ml,na,N/A,tkt-6280,Incident follow-up for Carlos Rivera,Incident-6640,2025-q4,OD,ENG,PROJ_BETA,yes,-347,88.09,ON_DEMAND,,,
U21062,acct043,18-01-2025 15:21:00,Compute,vm.basic.2,242653,sec,€6328.05,inr,Canada Central,freetier,team-ml,Production,RES_LB_306,T-5405,Incident follow-up for Neha Gupta,INCI_2322,V1,ondemand,ENGINEERING,proj-beta,yes,275,,ON_DEMAND,,,
U28409,acct-0021,2025-09-08 23:26:00-08:00,CDN,vm_PREM_16,"46,032",seconds,INR1919.77,INR,US-EAST-1,freetier,devops,dev,res-db-708,N/A,Automated: Disk I/O anomaly detected,N/A,2025-Q4,Spot,ENG,PROJ_BETA,,-248,N/A,ON_DEMAND,,,
U21451,ACCT-019,2025-02-25T08:03:00+05:30,Networking,vm_PREM_8,250907,min,€2481.76,eur,us_east_1,na,Team-FINOPS,Staging,res-db_790,TICKET-9539,Access denied for user Kevin Park,INC1577,V2,Reserved,Engineering,proj-beta,YES,237,N/A,ON_DEMAND,,,
U21035,ACCT004,2025-05-26 12:17:00-08:00,Serverless,vmPREM8,"200,555",hour,"€2,615.20",,Asia Pacific (Mumbai),free-tier,,,vm_579,T-8676,Access denied for user Sara Chen,INC-2962,1,Preemptible,Data Science,N/A,no,-391,106.43,SPOT,,,
U27808,ACCT-004,2025-03-19 15:26:00,Containers,VM_Std_8,248527,min,INR1826.42,eur,Canada Central,,na,na,na,TKT-6379,Auto ticket: Memory utilization high,N/A,V2,on-demand,UNKNOWN,PROJ-ALPHA,No,398,na,SPOT,,,
U25320,Acct-028,30-11-2025 19:02:00,Serverless,VMStd16,315350,second,USD 2794.14,usd,us-east-1,Credit,FRONTEND,STAGING,RES-K8S.672,,Automated: Disk I/O anomaly detected,INC8102,,Spot,FINANCE,N/A,0,110,91.31,RESERVED,,,
U28965,acct-017,03/16/2025 22:56,Storage,vm-Std-16,"259,003",minute,USD 7640.72,N/A,ap-south1,None,Team-FRONTEND,TEST,RES_LB.084,tkt-6518,Billing dispute from neha.g@company.in,INCI_1033,1,on_demand,UNKNOWN,Proj-Beta,false,-70,90.91,ON_DEMAND,,,
U27755,acct-036,2025-05-13T23:14:00+05:30,Compute,vm-PREM-8,"20,438",minutes,$6141.60,Us Dollar,US-EAST-1,CREDIT,na,TEST,na,ticket2792,Billing dispute from carlos.r@firm.co,INCI_1588,v1,RI,eng,DELTA,,-338,83.22,ON_DEMAND,,,
U24165,acct-0041,21-01-2025 03:18:00,Analytics,vm-BASIC-16,186162,min,5887.20,INR,ap-south-1,free-tier,N/A,STAGING,res-func503,ticket1577,Automated: Disk I/O anomaly detected,INC7198,N/A,On-Demand,OPS,Delta,True,-310,88.38,RESERVED,,,
U26852,acct-0023,2025-05-04 16:57:00-08:00,Networking,vm.PREM.4,300864,sec,"$5,475.43",na,ap-se-1,N/A,TEAM-FRONTEND,PROD,RES_LB-296,t-4529,Auto ticket: Memory utilization high,,V2,N/A,PROD,proj-alpha,False,400,90.3,RESERVED,,,
U25896,acct-040,2025-07-13 12:52:00,Compute,vm.Std.16,335901,sec,INR2138.02,usd,ap-south-1,freetier,grp-frontend,Dev,RES-FUNC_607,tkt-1534,Billing dispute from arjun.s@corp.com,incident-6824,V1.0,RI,DATA_SCIENCE,alpha,TRUE,90,83.81,ON_DEMAND,,,
U23290,acct049,03/29/2025 11:36,Storage,Vmstd2,50987,sec,INR6908.46,Us Dollar,Asia Pacific (Mumbai),free_tier,team_devops,test,na,tkt-4341,Billing dispute from neha.g@company.in,INC-2114,N/A,ri,Operations,na,No,193,88.94,SPOT,,,
U29579,Acct-046,2025-06-28 25:54,Serverless,Vm_prem_16,140735,minute,"€9,485.04",USD,US-EAST-1,free_tier,N/A,prod,res-k8s-node_826,tkt-2519,Ticket raised by Arjun Sharma (sara.c@corp.net),INCI_7233,2025-Q4,ri,Ops,unknown,YES,98,,SPOT,,,
U24951,acct-011,2025-01-07 06:31:00,Compute,vm_prem_4,45270,seconds,USD 577.30,inr,AP-SE-1,None,FRONTEND,TEST,RES-K8S.067,TKT-6190,Access denied for user Carlos Rivera,INCI_1159,2025-Q1,ondemand,na,Alpha,NO,-359,na,ON_DEMAND,,,
U29131,Acct-047,2025-05-25 00:08:00-08:00,Storage,VM_std_8,300794,minute,₹3787.41,inr,ap-southeast-1,freetier,FRONTEND,test,N/A,ticket1357,Ticket raised by Sara Chen (kevin.p@biz.org),INCI_2483,2025-q1,,data science,proj-alpha,NO,54,na,SPOT,,,
U25070,acct-0038,05/26/2025 05:32,Compute,VM-basic-4,187850,minutes,"8,499.92",na,eu-central-1,NONE,team-finops,staging,na,TKT-1130,"Neha Gupta, 04412345678 reported latency",INC-7624,2025-Q4,ondemand,DS,proj-delta,false,389,,ON_DEMAND,,,
U20443,Acct-006,2025-04-05 12:38:00+00:00,Storage,vmStd16,"95,335",sec,"€4,532.27",INR₹,ap-southeast-1,free-tier,grp-ml,production,,TICKET-1862,Billing dispute from neha.g@company.in,incident-3579,v1.0,RI,PROD,proj-delta,NO,329,N/A,RESERVED,,,
U22522,ACCT_035,2025-01-06 01:49:00,Security,vm.std.8,275569,min,"€6,970.71",na,AP-SOUTH-1,free_tier,na,na,res-db_365,TICKET-5161,Billing dispute from sara.c@corp.net,incident-1430,1,preemptible,XYZ999,N/A,1,-142,83.98,ON_DEMAND,,,
U26853,ACCT-001,04/18/2025 16:05,Serverless,VM-PREM-8,39640,s,"₹6,504.43",eur,AP-SE-1,free-tier,team_data,production,RES_LB.071,Ticket-1432,Incident follow-up for Kevin Park,INCI_1729,V1,preemptible,ds,proj_alpha,True,407,na,ON_DEMAND,,,
U25558,acct-001,2025-09-12 14:04:00-08:00,Database,vm.PREM.4,47853,seconds,"€8,113.22",,ca_central_1,freetier,team_data,Dev,res-k8s-node.653,TICKET-3021,Automated: Disk I/O anomaly detected,INCI_4877,v1.0,OD,DATA_SCIENCE,PROJ_BETA,false,438,103.73,ON_DEMAND,,,
U21603,acct023,2025-09-10 25:00,Networking,VMbasic4,"98,281",minutes,₹8412.43,INR,CA-CENTRAL,N/A,,Testing,res-lb-tcp-577,t-2710,System alert: CPU spike on resource,incident-7889,V1.0,spot,ds,Alpha,,478,na,ON_DEMAND,,,
U25185,ACCT-020,2025-04-06 25:59,Storage,VMprem2,326644,seconds,"€9,513.19",INR,ap-se-1,freetier,grp-backend,Production,res-db-669,TKT-6303,Billing dispute from neha.g@company.in,,V2,preemptible,na,DELTA,True,-121,na,ON_DEMAND,,,
U23632,ACCT-042,07/29/2025 00:16,Storage,VM_BASIC_2,"301,233",minutes,USD 1915.11,na,Singapore,Credit,team-devops,test,,Ticket-5164,Ticket raised by Neha Gupta (sara.c@corp.net),Incident-9358,v1.0,Reserved,ops,DELTA,false,270,na,SPOT,,,
U28922-DUP,ACCT006,2025-12-01 19:45:00,Storage,vm.Std.4,"359,184",hr,€2132.40,USD,Canada Central,Credit,sre,TEST,res-lb-tcp.491,t-7859,Auto ticket: Memory utilization high,Incident-2326,V2.0,RI,ds,proj-epsilon,No,-40642,na,ON_DEMAND,,,
U26411,ACCT_015,09/21/2025 13:51,Networking,Vm-basic-2,"5,053",s,"₹4,723.20",INR₹,ap_southeast_1,Credit,Team-DEVOPS,Testing,res-k8s-node_912,TKT-1288,Billing dispute from arjun.s@corp.com,INC5789,,ri,data science,proj-delta,Yes,70,82.68,ON_DEMAND,,,
U25029,  ACCT-009  ,2025-04-28 13:20:00,Compute,VM.prem.16,288428,min,USD 1123.00,inr,CA-CENTRAL,CREDIT,N/A,development,RES-VM_856,T-8456,Incident follow-up for Sara Chen,Incident-7277,,on_demand,Engineering,UNKNOWN,0,290,na,ON_DEMAND,,,
U20795,ACCT_024,10/22/2025 07:48,Compute,vm.prem.8,305594,minutes,$3308.80,na,eu_central_1,CREDIT,na,Dev,vm_033,Ticket-3894,Ticket raised by Kevin Park (sara.c@corp.net),N/A,v1.0,,engineering,alpha,yes,376,104.29,ON_DEMAND,,,
U24148,acct-0026,2025-12-24T02:20:00+05:30,Database,VM-Std-2,4924,hr,"INR8,719.02",na,ap-se-1,credit,team-ml,Testing,res-k8s-node-204,,Ticket raised by Sara Chen (neha.g@company.in),incident-2953,2025-q4,reserved,OPS,PROJ_BETA,True,257,90.33,ON_DEMAND,,,
U22121,acct-0041,2025-09-14 01:23:00,Serverless,VM-prem-16,"297,109",minutes,€1437.46,N/A,CA-CENTRAL,Credit,FRONTEND,PROD,res-db.676,ticket2790,Automated: Disk I/O anomaly detected,INC6307,V2,on_demand,Engineering,EPSILON,Yes,9,na,RESERVED,,,
U25210,  ACCT-029  ,2026-02-04 22:17:00-08:00,Networking,VM.Std.8,300496,hour,"₹1,226.60",,us east 1,,team_frontend,staging,N/A,t-6326,Customer Arjun Sharma raised billing issue,,V3,Preemptible,prod,epsilon,False,-341,82.52,SPOT,,,
U26585,acct-0024,2026-02-19 25:16,Database,Vm_BASIC_4,176262,min,"6,725.93",INR,ap south 1,CREDIT,ML,PROD,RES_LB.249,TKT-5307,support contact Sara Chen,Incident-7962,V3,SPOT,Operations,proj-delta,TRUE,-366,N/A,SPOT,,,
U29546,ACCT-038,2026/02/21 19:00,Analytics,VM-PREM-2,172834,second,"₹6,591.50",INR,AP-SOUTH-1,N/A,Team-DEVOPS,DEV,RES-DB-642,ticket2242,"Neha Gupta, 9876543210 reported latency",INC3521,V2,Spot,data science,proj_delta,Y,230,105.1,ON_DEMAND,,,
U22869,acct023,30-07-2025 17:07:00,Containers,VmPREM8,284499,min,€8372.62,INR,AP-SE-1,NONE,team-devops,prod,res-func.141,N/A,Auto ticket: Memory utilization high,N/A,V2.0,ri,FIN,UNKNOWN,y,444,,RESERVED,,,
U21767,  ACCT-018  ,2025-04-22 18:27:00,Security,VmSTD16,"305,393",sec,"$3,498.99",USD,ca-central-1,N/A,na,Prod,na,ticket4277,Access denied for user Sara Chen,N/A,v2,on_demand,Engineering,,TRUE,169,,ON_DEMAND,,,
U24798,acct-025,2025-11-16 00:11:00+00:00,Security,vm_Std_4,132315,seconds,€296.68,na,ca_central_1,None,TEAM-DATA,dev,N/A,t-6527,Ticket raised by Sara Chen (neha.g@company.in),INC2084,2025-q4,RI,DS,N/A,0,-375,,SPOT,,,
U20199,acct-003,2025-04-22 25:49,ML & AI,vm_STD_8,330819,seconds,3320.80,INR₹,ca-central-1,free_tier,,,RES-FUNC.460,T-9248,System alert: CPU spike on resource,INC6060,2025-q4,Reserved,Operations,proj_alpha,yes,10,82.59,RESERVED,,,
U28436,  ACCT-001  ,2025/08/29 08:50,CDN,VM-PREM-16,31772,second,€4025.72,,AP-SE-1,free-tier,,development,res-db-293,N/A,Auto ticket: Memory utilization high,N/A,,preemptible,Data Science,Delta,False,414,105.28,ON_DEMAND,,,
U20997,ACCT001,07-04-2025 12:29:00,Analytics,vm-prem-16,"5,970",minutes,INR8535.26,N/A,ap_south_1,none,finops,dev,vm_379,ticket7183,Billing dispute from kevin.p@biz.org,INCI_8366,1,OD,product,beta,Y,124,91.97,ON_DEMAND,,,
U28574,ACCT-036,2025-04-03 22:20:00-08:00,CDN,VM-STD-4,279187,min,€9621.36,inr,CA-CENTRAL,FreeTier,N/A,N/A,res-k8s-node-329,t-7522,System alert: CPU spike on resource,INC5126,V1.0,on-demand,unknown,UNKNOWN,True,241,83.75,SPOT,,,
U28721,acct026,2025-05-23 00:05:00+00:00,Storage,vm.STD.4,231088,hrs,USD 5383.03,usd,us east 1,free-tier,,development,vm_948,t-2883,Customer Kevin Park raised billing issue,INCI_3762,N/A,,prod,PROJ_BETA,NO,4,,SPOT,,,
U22714,acct010,2026-03-01 15:44:00,Analytics,vmSTD2,181417,hr,USD 3653.45,Us Dollar,ca central 1,FreeTier,Team-SRE,dev,RES-FUNC.557,tkt-3284,Automated: Disk I/O anomaly detected,INCI_3392,1,ri,ops,epsilon,0,-314,N/A,ON_DEMAND,,,
U23402,  ACCT-003  ,2025-06-05 17:47:00,CDN,vm-Std-8,"24,052",hours,1412.94,INR,us-east-1,na,Team-DEVOPS,prod,res-func-779,,"Neha Gupta, 89012345 reported latency",N/A,V3,preemptible,fin,Epsilon,TRUE,419,103.1,SPOT,,,
U20003,  ACCT-041  ,24-11-2025 16:38:00,Storage,Vm_basic_2,6989806,min,₹2394.90,usd,Asia Pacific (Mumbai),none,na,Production,RES_LB132,TICKET-3705,Billing dispute from kevin.p@biz.org,,v2,RI,DATA_SCIENCE,na,No,29,82.9,ON_DEMAND,,,
U28881,acct-050,05-02-2026 23:00:00,Storage,Vm.Std.2,"94,553",min,"USD 3,442.79",EUR,us_east_1,freetier,DATA,stage,res-func-527,TICKET-1297,Incident follow-up for Sara Chen,N/A,V2.0,spot,engineering,proj-delta,FALSE,66,83.33,ON_DEMAND,,,
U23967,  ACCT-001  ,2025-08-31T19:57:00+05:30,Compute,vm.Std.16,167039,second,INR6740.41,,ap-south1,NONE,N/A,production,vm.501,Ticket-4713,"Neha Gupta, 89012345 reported latency",incident-2201,V3,Spot,N/A,N/A,False,414,,SPOT,,,
U21392,  ACCT-012  ,07-07-2025 17:59:00,Networking,VM_STD_2,264496,hour,€7297.82,usd,eu_central_1,N/A,N/A,Dev,RES_LB_500,TICKET-1755,Ticket raised by Kevin Park (arjun.s@corp.com),,1,RI,PROD,PROJ-ALPHA,n,-427,91.88,SPOT,,,
U27989,acct-002,22-02-2025 13:30:00,Security,VMStd16,57994,second,₹7464.96,,us_east_1,freetier,,test,RES_LB_513,t-9931,Incident follow-up for Arjun Sharma,INC3074,,RI,ops,proj-beta,Yes,442,89.58,ON_DEMAND,,,
U20155,  ACCT-005  ,2025/12/08 00:48,Security,Vm_std_4,351647,min,"€9,487.93",N/A,ap_southeast_1,None,Team-SRE,,res-vm.782,TICKET-4138,Automated: Disk I/O anomaly detected,INCI_4506,,Reserve,PRODUCT,unknown,TRUE,480,N/A,RESERVED,,,
U26812,acct050,2025-11-26 05:06:00,Networking,vmprem16,"216,501",hr,₹5001.67,INR₹,ca central 1,,TEAM-FINOPS,test,RES-FUNC-286,,Ticket raised by Kevin Park (arjun.s@corp.com),INCI_5110,2025-Q1,On-Demand,eng,na,no,72,N/A,ON_DEMAND,,,
U23209,ACCT-026,2025-05-04 17:04:00-08:00,Storage,VM.std.16,237811,hr,€4265.34,N/A,US-EAST-1,freetier,team-security,development,RES-DB.137,,System alert: CPU spike on resource,INCI_6257,2025-q1,RESERVED,fin,unknown,no,302,N/A,SPOT,,,
U27711,Acct-034,2025-10-21 25:44,Networking,VM_Std_4,222799,minutes,"1,944.25",Us Dollar,ap_southeast_1,free_tier,grp-backend,Staging,RES-DB_902,Ticket-5694,Access denied for user Kevin Park,incident-2208,2025-q4,SPOT,Engineering,proj_delta,true,227,na,ON_DEMAND,,,
